ID,SALT,PASSWORD,TIME
50,11,Y5N=j>Naxr=MZ3*j,156765886
51,11,Y5N=j>Naxr=MZ3*j,143302701
52,11,Y5N=j>Naxr=MZ3*j,142956869
53,11,Y5N=j>Naxr=MZ3*j,145344862
54,11,Y5N=j>Naxr=MZ3*j,152843433
55,11,Y5N=j>Naxr=MZ3*j,150103030
56,11,Y5N=j>Naxr=MZ3*j,149903548
57,11,Y5N=j>Naxr=MZ3*j,159129496
58,11,Y5N=j>Naxr=MZ3*j,141390673
59,11,Y5N=j>Naxr=MZ3*j,139068900
60,11,Y5N=j>Naxr=MZ3*j,145433738
61,11,Y5N=j>Naxr=MZ3*j,145575917
62,11,Y5N=j>Naxr=MZ3*j,143618460
63,11,Y5N=j>Naxr=MZ3*j,140943333
64,11,Y5N=j>Naxr=MZ3*j,154631881
65,11,Y5N=j>Naxr=MZ3*j,145487220
66,11,Y5N=j>Naxr=MZ3*j,145415493
67,11,Y5N=j>Naxr=MZ3*j,150916708
68,11,Y5N=j>Naxr=MZ3*j,144820779
69,11,Y5N=j>Naxr=MZ3*j,141869052
70,11,Y5N=j>Naxr=MZ3*j,140949780
71,11,Y5N=j>Naxr=MZ3*j,153148737
72,11,Y5N=j>Naxr=MZ3*j,144840791
73,11,Y5N=j>Naxr=MZ3*j,151367793
74,11,Y5N=j>Naxr=MZ3*j,149098595
75,11,Y5N=j>Naxr=MZ3*j,149056567
76,11,Y5N=j>Naxr=MZ3*j,150661191
77,11,Y5N=j>Naxr=MZ3*j,155325987
78,11,Y5N=j>Naxr=MZ3*j,150925699
79,11,Y5N=j>Naxr=MZ3*j,151129662
80,11,Y5N=j>Naxr=MZ3*j,149990750
81,11,Y5N=j>Naxr=MZ3*j,148130769
82,11,Y5N=j>Naxr=MZ3*j,149796620
83,11,Y5N=j>Naxr=MZ3*j,144084146
84,11,Y5N=j>Naxr=MZ3*j,147871351
85,11,Y5N=j>Naxr=MZ3*j,139551595
86,11,Y5N=j>Naxr=MZ3*j,141936105
87,11,Y5N=j>Naxr=MZ3*j,147859816
88,11,Y5N=j>Naxr=MZ3*j,156284976
89,11,Y5N=j>Naxr=MZ3*j,157111627
90,11,Y5N=j>Naxr=MZ3*j,162247436
91,11,Y5N=j>Naxr=MZ3*j,151100601
92,11,Y5N=j>Naxr=MZ3*j,149535195
93,11,Y5N=j>Naxr=MZ3*j,139729612
94,11,Y5N=j>Naxr=MZ3*j,154382728
95,11,Y5N=j>Naxr=MZ3*j,150016853
96,11,Y5N=j>Naxr=MZ3*j,148418249
97,11,Y5N=j>Naxr=MZ3*j,145148204
98,11,Y5N=j>Naxr=MZ3*j,143111879
99,11,Y5N=j>Naxr=MZ3*j,152211523
100,11,Y5N=j>Naxr=MZ3*j,146520931
101,11,Y5N=j>Naxr=MZ3*j,144701065
102,11,Y5N=j>Naxr=MZ3*j,154188446
103,11,Y5N=j>Naxr=MZ3*j,146954108
104,11,Y5N=j>Naxr=MZ3*j,151964432
105,11,Y5N=j>Naxr=MZ3*j,152693534
106,11,Y5N=j>Naxr=MZ3*j,152008565
107,11,Y5N=j>Naxr=MZ3*j,146260006
108,11,Y5N=j>Naxr=MZ3*j,146661044
109,11,Y5N=j>Naxr=MZ3*j,147863055
110,11,Y5N=j>Naxr=MZ3*j,144956630
111,11,Y5N=j>Naxr=MZ3*j,139161350
112,11,Y5N=j>Naxr=MZ3*j,147687999
113,11,Y5N=j>Naxr=MZ3*j,149115021
114,11,Y5N=j>Naxr=MZ3*j,156802861
115,11,Y5N=j>Naxr=MZ3*j,141463075
116,11,Y5N=j>Naxr=MZ3*j,146244249
117,11,Y5N=j>Naxr=MZ3*j,141072106
118,11,Y5N=j>Naxr=MZ3*j,138964200
119,11,Y5N=j>Naxr=MZ3*j,139427818
120,11,Y5N=j>Naxr=MZ3*j,143185413
121,11,Y5N=j>Naxr=MZ3*j,147414047
122,11,Y5N=j>Naxr=MZ3*j,144422594
123,11,Y5N=j>Naxr=MZ3*j,150104612
124,11,Y5N=j>Naxr=MZ3*j,154329124
125,11,Y5N=j>Naxr=MZ3*j,144606335
126,11,Y5N=j>Naxr=MZ3*j,151130870
127,11,Y5N=j>Naxr=MZ3*j,145218844
128,11,Y5N=j>Naxr=MZ3*j,145701665
129,11,Y5N=j>Naxr=MZ3*j,143345375
130,11,Y5N=j>Naxr=MZ3*j,145144298
131,11,Y5N=j>Naxr=MZ3*j,139491184
132,11,Y5N=j>Naxr=MZ3*j,143336052
133,11,Y5N=j>Naxr=MZ3*j,147319326
134,11,Y5N=j>Naxr=MZ3*j,152848107
135,11,Y5N=j>Naxr=MZ3*j,145412539
136,11,Y5N=j>Naxr=MZ3*j,140517729
137,11,Y5N=j>Naxr=MZ3*j,141893490
138,11,Y5N=j>Naxr=MZ3*j,145888504
139,11,Y5N=j>Naxr=MZ3*j,140974085
140,11,Y5N=j>Naxr=MZ3*j,155508809
141,11,Y5N=j>Naxr=MZ3*j,141391634
142,11,Y5N=j>Naxr=MZ3*j,147676514
143,11,Y5N=j>Naxr=MZ3*j,147704571
144,11,Y5N=j>Naxr=MZ3*j,150883382
145,11,Y5N=j>Naxr=MZ3*j,145570896
146,11,Y5N=j>Naxr=MZ3*j,149751288
147,11,Y5N=j>Naxr=MZ3*j,138843322
148,11,Y5N=j>Naxr=MZ3*j,150227645
149,11,Y5N=j>Naxr=MZ3*j,145660676
150,11,Y5N=j>Naxr=MZ3*j,140548526
151,11,Y5N=j>Naxr=MZ3*j,147101410
152,11,Y5N=j>Naxr=MZ3*j,144763731
153,11,Y5N=j>Naxr=MZ3*j,139123062
154,11,Y5N=j>Naxr=MZ3*j,143122780
155,11,Y5N=j>Naxr=MZ3*j,145135829
156,11,Y5N=j>Naxr=MZ3*j,139225527
157,11,Y5N=j>Naxr=MZ3*j,139211585
158,11,Y5N=j>Naxr=MZ3*j,143324591
159,11,Y5N=j>Naxr=MZ3*j,141052172
160,11,Y5N=j>Naxr=MZ3*j,147862137
161,11,Y5N=j>Naxr=MZ3*j,153641364
162,11,Y5N=j>Naxr=MZ3*j,144779262
163,11,Y5N=j>Naxr=MZ3*j,149688714
164,11,Y5N=j>Naxr=MZ3*j,148737062
165,11,Y5N=j>Naxr=MZ3*j,153819789
166,11,Y5N=j>Naxr=MZ3*j,141824656
167,11,Y5N=j>Naxr=MZ3*j,139336854
168,11,Y5N=j>Naxr=MZ3*j,141462630
169,11,Y5N=j>Naxr=MZ3*j,142968863
170,11,Y5N=j>Naxr=MZ3*j,149423202
171,11,Y5N=j>Naxr=MZ3*j,139173744
172,11,Y5N=j>Naxr=MZ3*j,150926507
173,11,Y5N=j>Naxr=MZ3*j,142962321
174,11,Y5N=j>Naxr=MZ3*j,140794429
175,11,Y5N=j>Naxr=MZ3*j,147261261
176,11,Y5N=j>Naxr=MZ3*j,151714400
177,11,Y5N=j>Naxr=MZ3*j,143673221
178,11,Y5N=j>Naxr=MZ3*j,143026306
179,11,Y5N=j>Naxr=MZ3*j,147620924
180,11,Y5N=j>Naxr=MZ3*j,147166882
181,11,Y5N=j>Naxr=MZ3*j,140155729
182,11,Y5N=j>Naxr=MZ3*j,155454656
183,11,Y5N=j>Naxr=MZ3*j,139590468
184,11,Y5N=j>Naxr=MZ3*j,141381351
185,11,Y5N=j>Naxr=MZ3*j,143219726
186,11,Y5N=j>Naxr=MZ3*j,145336922
187,11,Y5N=j>Naxr=MZ3*j,145087441
188,11,Y5N=j>Naxr=MZ3*j,140917358
189,11,Y5N=j>Naxr=MZ3*j,143521715
190,11,Y5N=j>Naxr=MZ3*j,143478642
191,11,Y5N=j>Naxr=MZ3*j,141737003
192,11,Y5N=j>Naxr=MZ3*j,140921879
193,11,Y5N=j>Naxr=MZ3*j,143462357
194,11,Y5N=j>Naxr=MZ3*j,138952569
195,11,Y5N=j>Naxr=MZ3*j,148396136
196,11,Y5N=j>Naxr=MZ3*j,140345327
197,11,Y5N=j>Naxr=MZ3*j,144495161
198,11,Y5N=j>Naxr=MZ3*j,139154821
199,11,Y5N=j>Naxr=MZ3*j,141437434
200,11,Y5N=j>Naxr=MZ3*j,142763797
201,11,Y5N=j>Naxr=MZ3*j,143060576
202,11,Y5N=j>Naxr=MZ3*j,151176163
203,11,Y5N=j>Naxr=MZ3*j,147659875
204,11,Y5N=j>Naxr=MZ3*j,145428693
205,11,Y5N=j>Naxr=MZ3*j,139050860
206,11,Y5N=j>Naxr=MZ3*j,148786963
207,11,Y5N=j>Naxr=MZ3*j,139096013
208,11,Y5N=j>Naxr=MZ3*j,147190045
209,11,Y5N=j>Naxr=MZ3*j,139136634
210,11,Y5N=j>Naxr=MZ3*j,147275561
211,11,Y5N=j>Naxr=MZ3*j,147022088
212,11,Y5N=j>Naxr=MZ3*j,143116704
213,11,Y5N=j>Naxr=MZ3*j,140709149
214,11,Y5N=j>Naxr=MZ3*j,147244359
215,11,Y5N=j>Naxr=MZ3*j,146710024
216,11,Y5N=j>Naxr=MZ3*j,145390950
217,11,Y5N=j>Naxr=MZ3*j,143127423
218,11,Y5N=j>Naxr=MZ3*j,141120446
219,11,Y5N=j>Naxr=MZ3*j,138841300
220,11,Y5N=j>Naxr=MZ3*j,146665008
221,11,Y5N=j>Naxr=MZ3*j,143354115
222,11,Y5N=j>Naxr=MZ3*j,140858723
223,11,Y5N=j>Naxr=MZ3*j,143183053
224,11,Y5N=j>Naxr=MZ3*j,146558738
225,11,Y5N=j>Naxr=MZ3*j,149849529
226,11,Y5N=j>Naxr=MZ3*j,146312255
227,11,Y5N=j>Naxr=MZ3*j,140707857
228,11,Y5N=j>Naxr=MZ3*j,143236426
229,11,Y5N=j>Naxr=MZ3*j,138898236
230,11,Y5N=j>Naxr=MZ3*j,140822389
231,11,Y5N=j>Naxr=MZ3*j,144920322
232,11,Y5N=j>Naxr=MZ3*j,141024874
233,11,Y5N=j>Naxr=MZ3*j,151032985
234,11,Y5N=j>Naxr=MZ3*j,151359469
235,11,Y5N=j>Naxr=MZ3*j,149963181
236,11,Y5N=j>Naxr=MZ3*j,146856688
237,11,Y5N=j>Naxr=MZ3*j,147140014
238,11,Y5N=j>Naxr=MZ3*j,139063936
239,11,Y5N=j>Naxr=MZ3*j,141403251
240,11,Y5N=j>Naxr=MZ3*j,149930420
241,11,Y5N=j>Naxr=MZ3*j,145057807
242,11,Y5N=j>Naxr=MZ3*j,145227228
243,11,Y5N=j>Naxr=MZ3*j,139328322
244,11,Y5N=j>Naxr=MZ3*j,144763313
245,11,Y5N=j>Naxr=MZ3*j,143962737
246,11,Y5N=j>Naxr=MZ3*j,154354486
247,11,Y5N=j>Naxr=MZ3*j,149121356
248,11,Y5N=j>Naxr=MZ3*j,145307207
249,11,Y5N=j>Naxr=MZ3*j,144848978
250,11,Y5N=j>Naxr=MZ3*j,148131532
251,11,Y5N=j>Naxr=MZ3*j,142043980
252,11,Y5N=j>Naxr=MZ3*j,140613564
253,11,Y5N=j>Naxr=MZ3*j,141628714
254,11,Y5N=j>Naxr=MZ3*j,140739112
255,11,Y5N=j>Naxr=MZ3*j,141679442
256,11,Y5N=j>Naxr=MZ3*j,148544220
257,11,Y5N=j>Naxr=MZ3*j,143592683
258,11,Y5N=j>Naxr=MZ3*j,144737800
259,11,Y5N=j>Naxr=MZ3*j,144600044
260,11,Y5N=j>Naxr=MZ3*j,140912433
261,11,Y5N=j>Naxr=MZ3*j,140669740
262,11,Y5N=j>Naxr=MZ3*j,139990430
263,11,Y5N=j>Naxr=MZ3*j,144301422
264,11,Y5N=j>Naxr=MZ3*j,146840259
265,11,Y5N=j>Naxr=MZ3*j,144125258
266,11,Y5N=j>Naxr=MZ3*j,139275448
267,11,Y5N=j>Naxr=MZ3*j,139578834
268,11,Y5N=j>Naxr=MZ3*j,151456033
269,11,Y5N=j>Naxr=MZ3*j,146175704
270,11,Y5N=j>Naxr=MZ3*j,155586142
271,11,Y5N=j>Naxr=MZ3*j,147177352
272,11,Y5N=j>Naxr=MZ3*j,147258037
273,11,Y5N=j>Naxr=MZ3*j,147037096
274,11,Y5N=j>Naxr=MZ3*j,139846600
275,11,Y5N=j>Naxr=MZ3*j,140929790
276,11,Y5N=j>Naxr=MZ3*j,148931554
277,11,Y5N=j>Naxr=MZ3*j,153733070
278,11,Y5N=j>Naxr=MZ3*j,147295323
279,11,Y5N=j>Naxr=MZ3*j,151917493
280,11,Y5N=j>Naxr=MZ3*j,144325867
281,11,Y5N=j>Naxr=MZ3*j,151950770
282,11,Y5N=j>Naxr=MZ3*j,144478257
283,11,Y5N=j>Naxr=MZ3*j,141380392
284,11,Y5N=j>Naxr=MZ3*j,146568949
285,11,Y5N=j>Naxr=MZ3*j,142963277
286,11,Y5N=j>Naxr=MZ3*j,146799511
287,11,Y5N=j>Naxr=MZ3*j,153347803
288,11,Y5N=j>Naxr=MZ3*j,146094639
289,11,Y5N=j>Naxr=MZ3*j,141385006
290,11,Y5N=j>Naxr=MZ3*j,141286298
291,11,Y5N=j>Naxr=MZ3*j,149048962
292,11,Y5N=j>Naxr=MZ3*j,139263835
293,11,Y5N=j>Naxr=MZ3*j,144983101
294,11,Y5N=j>Naxr=MZ3*j,143163975
295,11,Y5N=j>Naxr=MZ3*j,139431363
296,11,Y5N=j>Naxr=MZ3*j,152502631
297,11,Y5N=j>Naxr=MZ3*j,149147706
298,11,Y5N=j>Naxr=MZ3*j,151631870
299,11,Y5N=j>Naxr=MZ3*j,155996053
300,11,Y5N=j>Naxr=MZ3*j,146713698
301,11,Y5N=j>Naxr=MZ3*j,145728176
302,11,Y5N=j>Naxr=MZ3*j,147848699
303,11,Y5N=j>Naxr=MZ3*j,149188573
304,11,Y5N=j>Naxr=MZ3*j,152757864
305,11,Y5N=j>Naxr=MZ3*j,143486034
306,11,Y5N=j>Naxr=MZ3*j,149929867
307,11,Y5N=j>Naxr=MZ3*j,150069510
308,11,Y5N=j>Naxr=MZ3*j,142936169
309,11,Y5N=j>Naxr=MZ3*j,159423090
310,11,Y5N=j>Naxr=MZ3*j,156999945
311,11,Y5N=j>Naxr=MZ3*j,155931219
312,11,Y5N=j>Naxr=MZ3*j,149739576
313,11,Y5N=j>Naxr=MZ3*j,147426495
314,11,Y5N=j>Naxr=MZ3*j,142971332
315,11,Y5N=j>Naxr=MZ3*j,148879325
316,11,Y5N=j>Naxr=MZ3*j,139176971
317,11,Y5N=j>Naxr=MZ3*j,144460427
318,11,Y5N=j>Naxr=MZ3*j,140866275
319,11,Y5N=j>Naxr=MZ3*j,143428176
320,11,Y5N=j>Naxr=MZ3*j,143181272
321,11,Y5N=j>Naxr=MZ3*j,143242903
322,11,Y5N=j>Naxr=MZ3*j,141804937
323,11,Y5N=j>Naxr=MZ3*j,140222925
324,11,Y5N=j>Naxr=MZ3*j,148607799
325,11,Y5N=j>Naxr=MZ3*j,156183372
326,11,Y5N=j>Naxr=MZ3*j,143622938
327,11,Y5N=j>Naxr=MZ3*j,146875457
328,11,Y5N=j>Naxr=MZ3*j,149214279
329,11,Y5N=j>Naxr=MZ3*j,143242446
330,11,Y5N=j>Naxr=MZ3*j,141689184
331,11,Y5N=j>Naxr=MZ3*j,151303255
332,11,Y5N=j>Naxr=MZ3*j,141171838
333,11,Y5N=j>Naxr=MZ3*j,151240783
334,11,Y5N=j>Naxr=MZ3*j,143484638
335,11,Y5N=j>Naxr=MZ3*j,146296093
336,11,Y5N=j>Naxr=MZ3*j,141207000
337,11,Y5N=j>Naxr=MZ3*j,153066228
338,11,Y5N=j>Naxr=MZ3*j,143004321
339,11,Y5N=j>Naxr=MZ3*j,145173511
340,11,Y5N=j>Naxr=MZ3*j,147346270
341,11,Y5N=j>Naxr=MZ3*j,152750382
342,11,Y5N=j>Naxr=MZ3*j,168173271
343,11,Y5N=j>Naxr=MZ3*j,153315934
344,11,Y5N=j>Naxr=MZ3*j,150068929
345,11,Y5N=j>Naxr=MZ3*j,148040683
346,11,Y5N=j>Naxr=MZ3*j,154405270
347,11,Y5N=j>Naxr=MZ3*j,149096852
348,11,Y5N=j>Naxr=MZ3*j,147943135
349,11,Y5N=j>Naxr=MZ3*j,155248454
350,11,Y5N=j>Naxr=MZ3*j,148572654
351,11,Y5N=j>Naxr=MZ3*j,152175638
352,11,Y5N=j>Naxr=MZ3*j,146759294
353,11,Y5N=j>Naxr=MZ3*j,148565437
354,11,Y5N=j>Naxr=MZ3*j,148685731
355,11,Y5N=j>Naxr=MZ3*j,150118445
356,11,Y5N=j>Naxr=MZ3*j,148839665
357,11,Y5N=j>Naxr=MZ3*j,146822566
358,11,Y5N=j>Naxr=MZ3*j,147261843
359,11,Y5N=j>Naxr=MZ3*j,141109170
360,11,Y5N=j>Naxr=MZ3*j,141216894
361,11,Y5N=j>Naxr=MZ3*j,143329957
362,11,Y5N=j>Naxr=MZ3*j,143416162
363,11,Y5N=j>Naxr=MZ3*j,147917660
364,11,Y5N=j>Naxr=MZ3*j,141604225
365,11,Y5N=j>Naxr=MZ3*j,147124449
366,11,Y5N=j>Naxr=MZ3*j,154594718
367,11,Y5N=j>Naxr=MZ3*j,141655569
368,11,Y5N=j>Naxr=MZ3*j,155071025
369,11,Y5N=j>Naxr=MZ3*j,149655518
370,11,Y5N=j>Naxr=MZ3*j,148247331
371,11,Y5N=j>Naxr=MZ3*j,147411615
372,11,Y5N=j>Naxr=MZ3*j,150660260
373,11,Y5N=j>Naxr=MZ3*j,147773113
374,11,Y5N=j>Naxr=MZ3*j,139149365
375,11,Y5N=j>Naxr=MZ3*j,151997000
376,11,Y5N=j>Naxr=MZ3*j,152806222
377,11,Y5N=j>Naxr=MZ3*j,150422911
378,11,Y5N=j>Naxr=MZ3*j,143268956
379,11,Y5N=j>Naxr=MZ3*j,143151645
380,11,Y5N=j>Naxr=MZ3*j,140654910
381,11,Y5N=j>Naxr=MZ3*j,139217468
382,11,Y5N=j>Naxr=MZ3*j,143329647
383,11,Y5N=j>Naxr=MZ3*j,148958607
384,11,Y5N=j>Naxr=MZ3*j,147750254
385,11,Y5N=j>Naxr=MZ3*j,147071793
386,11,Y5N=j>Naxr=MZ3*j,146779090
387,11,Y5N=j>Naxr=MZ3*j,157370392
388,11,Y5N=j>Naxr=MZ3*j,146223225
389,11,Y5N=j>Naxr=MZ3*j,147022728
390,11,Y5N=j>Naxr=MZ3*j,151596525
391,11,Y5N=j>Naxr=MZ3*j,146958108
392,11,Y5N=j>Naxr=MZ3*j,140784811
393,11,Y5N=j>Naxr=MZ3*j,139017954
394,11,Y5N=j>Naxr=MZ3*j,147461945
395,11,Y5N=j>Naxr=MZ3*j,146560016
396,11,Y5N=j>Naxr=MZ3*j,141159287
397,11,Y5N=j>Naxr=MZ3*j,147270200
398,11,Y5N=j>Naxr=MZ3*j,143851553
399,11,Y5N=j>Naxr=MZ3*j,141185195
400,11,Y5N=j>Naxr=MZ3*j,147780987
401,11,Y5N=j>Naxr=MZ3*j,143265077
402,11,Y5N=j>Naxr=MZ3*j,145594569
403,11,Y5N=j>Naxr=MZ3*j,143451072
404,11,Y5N=j>Naxr=MZ3*j,147333170
405,11,Y5N=j>Naxr=MZ3*j,145835209
406,11,Y5N=j>Naxr=MZ3*j,141642110
407,11,Y5N=j>Naxr=MZ3*j,142905935
408,11,Y5N=j>Naxr=MZ3*j,147162655
409,11,Y5N=j>Naxr=MZ3*j,150374773
410,11,Y5N=j>Naxr=MZ3*j,142905426
411,11,Y5N=j>Naxr=MZ3*j,151663983
412,11,Y5N=j>Naxr=MZ3*j,143521185
413,11,Y5N=j>Naxr=MZ3*j,142018265
414,11,Y5N=j>Naxr=MZ3*j,151281135
415,11,Y5N=j>Naxr=MZ3*j,154738251
416,11,Y5N=j>Naxr=MZ3*j,148259755
417,11,Y5N=j>Naxr=MZ3*j,143579104
418,11,Y5N=j>Naxr=MZ3*j,140858751
419,11,Y5N=j>Naxr=MZ3*j,141072140
420,11,Y5N=j>Naxr=MZ3*j,139499145
421,11,Y5N=j>Naxr=MZ3*j,156442100
422,11,Y5N=j>Naxr=MZ3*j,155330005
423,11,Y5N=j>Naxr=MZ3*j,155525550
424,11,Y5N=j>Naxr=MZ3*j,145659038
425,11,Y5N=j>Naxr=MZ3*j,143311543
426,11,Y5N=j>Naxr=MZ3*j,147326472
427,11,Y5N=j>Naxr=MZ3*j,141670147
428,11,Y5N=j>Naxr=MZ3*j,143307213
429,11,Y5N=j>Naxr=MZ3*j,149538949
430,11,Y5N=j>Naxr=MZ3*j,139858197
431,11,Y5N=j>Naxr=MZ3*j,140131833
432,11,Y5N=j>Naxr=MZ3*j,157465165
433,11,Y5N=j>Naxr=MZ3*j,146917678
434,11,Y5N=j>Naxr=MZ3*j,146867682
435,11,Y5N=j>Naxr=MZ3*j,143550062
436,11,Y5N=j>Naxr=MZ3*j,144727013
437,11,Y5N=j>Naxr=MZ3*j,144853241
438,11,Y5N=j>Naxr=MZ3*j,141219185
439,11,Y5N=j>Naxr=MZ3*j,152069839
440,11,Y5N=j>Naxr=MZ3*j,139185676
441,11,Y5N=j>Naxr=MZ3*j,139082900
442,11,Y5N=j>Naxr=MZ3*j,151426683
443,11,Y5N=j>Naxr=MZ3*j,144704660
444,11,Y5N=j>Naxr=MZ3*j,151843882
445,11,Y5N=j>Naxr=MZ3*j,144900747
446,11,Y5N=j>Naxr=MZ3*j,145236507
447,11,Y5N=j>Naxr=MZ3*j,139259368
448,11,Y5N=j>Naxr=MZ3*j,143376253
449,11,Y5N=j>Naxr=MZ3*j,143056846
450,11,Y5N=j>Naxr=MZ3*j,145600027
451,11,Y5N=j>Naxr=MZ3*j,145138581
452,11,Y5N=j>Naxr=MZ3*j,145488378
453,11,Y5N=j>Naxr=MZ3*j,151690514
454,11,Y5N=j>Naxr=MZ3*j,144099500
455,11,Y5N=j>Naxr=MZ3*j,150395653
456,11,Y5N=j>Naxr=MZ3*j,153923377
457,11,Y5N=j>Naxr=MZ3*j,149902135
458,11,Y5N=j>Naxr=MZ3*j,143904714
459,11,Y5N=j>Naxr=MZ3*j,143423678
460,11,Y5N=j>Naxr=MZ3*j,147645344
461,11,Y5N=j>Naxr=MZ3*j,146902719
462,11,Y5N=j>Naxr=MZ3*j,147304752
463,11,Y5N=j>Naxr=MZ3*j,142730088
464,11,Y5N=j>Naxr=MZ3*j,147651798
465,11,Y5N=j>Naxr=MZ3*j,143807830
466,11,Y5N=j>Naxr=MZ3*j,145829848
467,11,Y5N=j>Naxr=MZ3*j,141585681
468,11,Y5N=j>Naxr=MZ3*j,143303809
469,11,Y5N=j>Naxr=MZ3*j,152498047
470,11,Y5N=j>Naxr=MZ3*j,148136573
471,11,Y5N=j>Naxr=MZ3*j,143835048
472,11,Y5N=j>Naxr=MZ3*j,140984516
473,11,Y5N=j>Naxr=MZ3*j,147089087
474,11,Y5N=j>Naxr=MZ3*j,147147617
475,11,Y5N=j>Naxr=MZ3*j,144603035
476,11,Y5N=j>Naxr=MZ3*j,139833785
477,11,Y5N=j>Naxr=MZ3*j,141576407
478,11,Y5N=j>Naxr=MZ3*j,139408577
479,11,Y5N=j>Naxr=MZ3*j,140882738
480,11,Y5N=j>Naxr=MZ3*j,146972090
481,11,Y5N=j>Naxr=MZ3*j,145436138
482,11,Y5N=j>Naxr=MZ3*j,148503028
483,11,Y5N=j>Naxr=MZ3*j,143573366
484,11,Y5N=j>Naxr=MZ3*j,151695066
485,11,Y5N=j>Naxr=MZ3*j,150424268
486,11,Y5N=j>Naxr=MZ3*j,151782601
487,11,Y5N=j>Naxr=MZ3*j,143736143
488,11,Y5N=j>Naxr=MZ3*j,140926807
489,11,Y5N=j>Naxr=MZ3*j,143008227
490,11,Y5N=j>Naxr=MZ3*j,139691656
491,11,Y5N=j>Naxr=MZ3*j,151371105
492,11,Y5N=j>Naxr=MZ3*j,144305235
493,11,Y5N=j>Naxr=MZ3*j,150390011
494,11,Y5N=j>Naxr=MZ3*j,145321624
495,11,Y5N=j>Naxr=MZ3*j,142980634
496,11,Y5N=j>Naxr=MZ3*j,145373615
497,11,Y5N=j>Naxr=MZ3*j,143238798
498,11,Y5N=j>Naxr=MZ3*j,147151699
499,11,Y5N=j>Naxr=MZ3*j,143632334
500,11,Y5N=j>Naxr=MZ3*j,142771763
501,11,Y5N=j>Naxr=MZ3*j,140887819
502,11,Y5N=j>Naxr=MZ3*j,147571673
503,11,Y5N=j>Naxr=MZ3*j,143213645
504,11,Y5N=j>Naxr=MZ3*j,141125700
505,11,Y5N=j>Naxr=MZ3*j,143008634
506,11,Y5N=j>Naxr=MZ3*j,141676364
507,11,Y5N=j>Naxr=MZ3*j,143194261
508,11,Y5N=j>Naxr=MZ3*j,141362274
509,11,Y5N=j>Naxr=MZ3*j,147587047
510,11,Y5N=j>Naxr=MZ3*j,147335809
511,11,Y5N=j>Naxr=MZ3*j,143317543
512,11,Y5N=j>Naxr=MZ3*j,141372512
513,11,Y5N=j>Naxr=MZ3*j,143123033
514,11,Y5N=j>Naxr=MZ3*j,142274254
515,11,Y5N=j>Naxr=MZ3*j,139378267
516,11,Y5N=j>Naxr=MZ3*j,143128309
517,11,Y5N=j>Naxr=MZ3*j,139899290
